ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SLB,Solomon Islands,1866.823786,1877.169776,1839.757506,1833.234498,1801.229944,1539.570054,1414.706761,1364.353128,1448.451254,1565.80174,1695.266359,1779.500382,1852.233195,1961.225029,1984.34138,2152.228377,2303.042989,2344.329449,2446.194359,2455.116248,2456.577702,2553.320147,2614.326482,2682.570736,2710.558952,2591.312312,2714.193196,2907.642816
SOM,Somalia,393.4323212,417.7207561,415.3837067,429.7947566,449.4975594,473.3399084,498.449654,525.116006,555.8372871,589.6708237,629.6243667,670.7820069,713.0520403,753.3036316,789.0297722,831.0663075,890.9057416,930.2747132,1090.071314,1289.900675,1527.734191,1647.457428,1735.091227,1635.764473,1690.241124,1562.087791,1461.968792,1554.603229
ZAF,South Africa,6962.010411,7282.474521,7496.027146,7523.949149,7727.179545,8155.20549,8488.471058,8858.379658,9214.117487,9800.745355,10541.35199,11365.31898,12174.90907,12661.19878,12395.05511,12773.73806,13281.50389,13142.5888,13569.25285,13570.14971,13600.6168,13719.94319,13979.52387,13643.77414,13706.71382,13062.67277,14172.54425,15330.76927
ESP,Spain,16276.74274,16973.85234,17909.43739,19096.48298,19954.29022,21586.99381,22955.96666,24371.59885,25047.49625,26144.38316,27606.93405,30720.01351,32476.89131,33263.2724,32091.4271,31677.22239,31867.97324,31720.27382,32444.46119,33540.35717,34919.38725,37305.62915,39550.18908,40716.68076,43739.63291,38967.33992,43620.60406,48685.49631
LKA,Sri Lanka,3337.69115,3500.042911,3762.456819,3959.537037,4163.670464,4487.995605,4483.767729,4686.802054,5012.75377,5375.691388,5835.381539,6412.451097,6960.984813,7440.563936,7676.90507,8317.495187,9140.504317,10323.44265,10961.48433,11465.95138,12017.03272,12946.40814,13576.41704,14178.02254,14112.9525,12940.90451,14316.13649,14182.30818
SDN,Sudan,1989.281372,2094.008789,2457.569824,2534.494629,2586.53418,2732.365234,2892.643311,3030.887695,3198.730957,3361.195557,3558.412109,3789.644287,3986.033447,4087.028809,3876.295654,3955.034668,4293.562012,3896.465332,3910.753418,4470.135742,4421.750977,4684.094238,4465.09375,4422.369141,4123.92334,3525.555664,3420.451904,3532.070313
SUR,Suriname,6920.853759,6968.178594,7342.607378,7450.123995,7311.864499,7498.404788,7851.644321,8060.125342,8596.349432,9450.439859,10073.91933,10864.09102,11597.20428,12172.27529,12475.11885,13131.21334,14030.2129,15307.95876,16318.17811,16763.39164,16720.43007,14632.24542,17751.68134,18029.84868,19951.60881,17093.50965,18447.33994,20061.35383
SWZ,Swaziland,3978.113717,4120.108433,4246.412394,4342.731953,4475.323346,4602.453369,4705.947659,4943.720735,5197.429905,5494.454546,5972.358545,6490.031863,6921.234365,7074.295716,7196.207957,7525.387057,7814.518442,8076.337181,8567.039897,8715.031268,8792.214728,8750.877727,8519.584386,8640.083598,9083.437861,9077.23198,10202.50961,10887.00387
SWE,Sweden,23090.7169,23925.73969,24801.24168,25887.65633,27471.55827,29622.03848,29936.44566,30926.5056,31816.62104,33859.57319,34244.46502,37729.92771,40914.43737,42158.2957,40278.27863,42216.61741,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,57229.77675,57690.32446,63375.04465,68088.19327
CHE,Switzerland,30821.43705,31497.74196,32728.01142,33857.65317,34742.63186,36695.20706,37822.92751,38704.95846,38737.30793,40176.57074,41524.84887,46275.54948,50929.4927,53808.78411,52971.37328,54432.33308,57493.58106,59440.91586,61656.46617,63417.04372,65265.04573,67350.75187,68193.50549,70688.81875,73732.23533,72997.82395,81603.20731,90746.45328
SYR,Syrian Arab Republic,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3306.572146,3499.576005,3546.658875,3507.092391,2914.530559,2914.530559
TJK,Tajikistan,1011.123261,840.7144864,858.0040936,907.8465388,949.7016723,1038.068524,1138.489108,1255.014627,1392.735903,1547.643169,1671.665531,1810.329477,1967.886587,2124.005742,2177.650616,2300.20494,2468.581349,2698.498687,2947.296963,3189.275646,3017.281199,2960.714914,3071.228605,3129.355661,3531.479132,3732.873708,4074.560223,4614.424214
TZA,"Tanzania, United Republic of",975.7337036,1019.448608,1051.867554,1074.784668,1113.288208,1156.770508,1221.023438,1293.737915,1370.428711,1472.456055,1587.606689,1695.308716,1807.742554,1895.012207,1957.633789,2053.252441,2193.044434,2065.5271,2157.239014,2200.939453,2294.264404,2408.841309,2445.506348,2697.20166,2947.126953,3251.588379,3451.448242,3751.166748
THA,Thailand,6862.812134,7287.021553,7116.612033,6565.80355,6885.400083,7282.310401,7632.165857,8154.001521,8836.494291,9565.928136,10199.33557,10953.27622,11771.45377,12114.39973,12018.29071,12990.78828,13284.11978,14675.63356,15274.23201,15421.41557,15846.52316,16730.94104,17638.27731,18942.10976,20023.44571,19208.20045,20280.93371,22213.79937
TLS,Timor-Leste,1105.71499,1198.219675,1249.492051,1220.794701,788.7796203,1258.131256,1472.273831,1369.408824,1340.79256,1354.199143,1403.733845,1352.235619,1494.188785,1657.947984,1798.705271,1948.490893,2060.820607,2380.282119,2559.712583,2852.795626,3115.42829,3426.313591,3516.031277,3624.655277,4617.02641,6254.998598,6970.000221,5838.24159
TGO,Togo,1175.378611,1253.925988,1412.347339,1355.312477,1368.195107,1349.391055,1353.991212,1390.857099,1474.690025,1460.66667,1399.362342,1439.74686,1419.499291,1462.918848,1509.489319,1574.648024,1656.162871,1686.668788,1758.621643,1848.687368,1927.449721,1982.613085,2037.192926,2121.576896,2273.815278,2420.165061,2646.828039,2927.335759
TON,Tonga,2976.698251,3079.209531,3156.047059,3247.885913,3394.672917,3480.783911,3670.873737,3886.282355,4030.945509,4015.47886,4121.313717,4219.842551,4327.660956,4607.87056,4386.54856,4465.570428,4858.141603,4994.399205,5114.911677,5332.100323,5470.508664,5908.485069,6231.328415,6405.560147,6571.52864,6671.587709,6742.461774,7016.366131
TTO,Trinidad and Tobago,9011.002381,9788.626306,10668.03368,11625.58562,12693.1315,13822.95815,14653.39616,15973.90684,18537.1656,20433.89387,22253.89082,25822.1689,27623.32823,28944.51869,27677.35394,28757.80233,29064.31237,29966.83998,29693.37092,29926.62165,27758.83052,26122.02002,26364.22741,26644.49511,26641.38916,23972.04818,27631.67781,29910.14264
TUN,Tunisia,4619.18925,4966.969159,5256.521524,5501.2753,5849.868386,6197.507292,6510.630268,6633.25804,7013.353599,7577.87849,8013.135077,8614.467089,9355.090668,9846.374328,10110.05878,10430.03367,10297.42359,10458.0488,10521.48873,10798.75688,10637.45997,10845.96768,11134.95692,11675.18632,12314.08594,11734.16986,12159.05453,13253.39062
TUR,Turkey,10249.16356,10969.12275,11785.23943,8969.162706,8649.614773,9498.964414,9157.475603,9281.087739,9587.597004,10854.68885,11863.85563,13581.51987,14866.42771,16038.29562,15442.11732,17343.67713,19590.95104,20627.49206,22373.24656,24105.0238,25855.76536,26695.91569,28193.17449,28299.39887,28461.17903,28680.20094,31637.53054,38355.15397
TKM,Turkmenistan,3376.315621,3604.965468,3202.483536,3415.306778,3972.775673,4221.141566,4439.58535,4458.72784,4636.165039,4935.833262,5676.393987,6404.077184,7201.993431,8295.714639,8717.799225,9476.376463,10901.52652,11742.74786,12522.40437,13384.50346,13705.59323,14001.34218,14476.84884,15767.28838,17100.09479,17100.09479,17100.09479,17100.09479
TUV,Tuvalu,2005.296887,1915.082622,2138.754183,2497.011537,2491.192568,2523.422068,2584.800913,2878.55593,2790.627464,2765.359063,2686.214412,2803.219098,3048.64981,3274.858286,3048.750837,2976.617487,3199.673671,3144.651511,3317.65819,3381.323457,3775.815153,4036.732177,4218.95765,4360.578703,5004.694692,4804.461748,5053.750446,5394.228753
UGA,Uganda,896.0149054,968.558307,1005.813699,1035.729124,1098.826945,1123.247948,1171.847395,1254.38169,1320.109068,1405.679323,1497.403799,1660.923712,1795.966102,1932.587585,2017.086353,2094.733277,2271.727824,2035.749515,2048.561428,2137.474175,2193.125573,2168.139316,2160.662674,2314.866388,2444.248287,2535.215707,2688.266835,2920.66477
UKR,Ukraine,4136.524414,3824.8125,3808.598145,3812.138672,3894.897461,4260.801758,4790.212891,5173.303223,5824.55127,6737.595703,7214.943359,8054.832031,9006.356445,9436.793945,8093.634277,8561.155273,9246.769531,9681.522461,11056.54199,10664.62402,10064.84277,11011.9707,11686.85742,12708.79883,14380.86133,15716.8418,18040.3457,16080.22852
ARE,United Arab Emirates,92132.46095,93906.17925,96824.20401,92315.01269,90851.14461,97402.3049,95759.52807,94694.41712,100108.8923,107561.1826,108503.7996,107356.0698,94912.05257,83886.37757,69932.4133,67769.5251,72666.74545,74503.06627,75169.05015,77756.47332,68409.23297,67256.77453,69205.72853,76767.49452,78839.09248,66153.26386,68912.54555,78915.25476
GBR,United Kingdom,20581.04201,21938.44502,23065.19052,23687.69175,24493.50137,26529.85217,27915.53044,29089.05368,30317.52431,32055.47176,32726.13319,34734.81602,35523.31159,36744.79136,35023.33231,36487.67185,37224.37876,38343.0869,39954.21915,41278.12751,42496.85429,44082.11647,46048.20005,47090.4849,49911.15665,48005.87961,52841.63459,56761.5173
USA,United States,28690.8757,29967.71272,31459.12997,32853.67259,34515.38131,36329.97026,37133.6204,37997.74243,39490.30239,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48650.66432,50065.97895,51784.41147,53409.75078,55304.31553,57040.20821,58206.61419,60322.26142,63201.04585,65548.07078,64317.39891,71055.87619,77246.67388
URY,Uruguay,8853.266288,9464.140712,10390.88945,10923.20872,10855.13127,10842.92748,10632.72856,9946.482721,10212.91943,11000.40766,12177.49698,13049.36675,14252.33797,15534.52814,16254.49048,17690.90899,18937.2042,19288.78251,20442.35349,21640.03321,21941.89055,22609.83499,23373.75252,24155.10885,25548.06338,25551.33705,29187.42868,32746.31528
UZB,Uzbekistan,2191.003465,2226.057264,2337.706183,2426.263525,2538.888313,2658.9225,2796.373104,2916.753376,3064.364428,3342.383909,3644.120851,3987.458411,4420.086088,4833.809768,5167.261811,5470.763444,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7192.50535,7513.69754,7516.215664,8162.195817,9042.343916
VUT,Vanuatu,1920.700181,1954.393972,2037.177732,2036.309608,2024.067296,2139.565802,2060.21025,1933.50694,2005.307578,2089.285495,2214.791538,2417.484493,2493.734872,2619.817415,2651.029656,2653.221568,2728.065774,2741.275637,2734.730875,2801.67333,2771.193223,2858.587236,3018.763117,3102.030915,3180.313338,2989.923831,3006.58031,3203.616623
VEN,"Venezuela, Bolivarian Republic o",11389.10935,11336.31726,12018.65739,11947.6605,11173.14132,11624.03948,12065.71529,10969.39439,10137.9208,12105.38058,13544.92649,15095.77581,16602.8395,17555.19769,16859.99505,16584.19154,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566,17402.27566
VNM,Viet Nam,1798.681903,1970.956874,2136.682863,2253.55081,2364.032066,2552.997526,2743.785035,2932.257427,3163.741367,3458.203099,3797.483499,4147.359784,4519.785666,4820.216435,5059.391788,5391.940968,5793.929889,6391.723998,6781.267213,7332.395857,7724.161017,8453.065219,9281.283364,10149.49816,11190.15319,11781.1483,12230.25962,14051.24877
YEM,Yemen,2288.161048,2363.064868,2456.469319,2558.594835,2617.488657,2763.810515,2854.654469,2933.835613,3022.673508,3142.495568,3327.993153,3435.359171,3537.484461,3627.032065,3679.984878,3895.780983,3370.915185,3258.192678,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536,3437.429536
ZMB,Zambia,1518.961422,1602.743971,1649.730832,1619.41035,1674.251873,1730.365259,1808.400049,1861.480418,1968.31135,2095.691684,2242.268492,2409.374214,2588.26804,2743.479765,2909.626528,3136.633418,3267.408278,3361.721331,3514.718488,3475.759629,3368.460312,3342.331991,3419.717835,3468.844121,3385.78657,3179.265411,3526.507418,3864.894367
ZWE,Zimbabwe,1977.848035,2186.114786,2246.401152,2299.553828,2279.838655,2237.579265,2306.032732,2120.467545,1781.289498,1710.908686,1655.085401,1632.944064,1600.327234,1332.275083,1486.281846,1804.29539,2080.611511,2366.176012,2558.994062,2618.240859,2692.2907,2825.357165,2435.794358,2611.326409,2711.529334,2784.872395,3276.267753,3660.835501
